;codUFisica;Fecha;Period;Energy_SIMEL
3549;SOLAR;2021-05-28;23;0.0
3550;SOLAR;2021-05-28;24;0.0
3551;SOLAR;2021-05-29;1;0.0
3552;SOLAR;2021-05-29;2;0.0
3553;SOLAR;2021-05-29;3;0.0
3554;SOLAR;2021-05-29;4;0.0
3555;SOLAR;2021-05-29;5;0.0
3556;SOLAR;2021-05-29;6;0.0
3557;SOLAR;2021-05-29;7;0.0
3558;SOLAR;2021-05-29;8;0.0
3559;SOLAR;2021-05-29;9;0.008
3560;SOLAR;2021-05-29;10;25.456
3561;SOLAR;2021-05-29;11;47.946
3562;SOLAR;2021-05-29;12;46.838
3563;SOLAR;2021-05-29;13;47.954
3564;SOLAR;2021-05-29;14;47.675
3565;SOLAR;2021-05-29;15;44.884
3566;SOLAR;2021-05-29;16;41.504
3567;SOLAR;2021-05-29;17;47.93
3568;SOLAR;2021-05-29;18;48.097
3569;SOLAR;2021-05-29;19;48.026
3570;SOLAR;2021-05-29;20;43.944
3571;SOLAR;2021-05-29;21;25.225
3572;SOLAR;2021-05-29;22;8.092
3573;SOLAR;2021-05-29;23;0.0
3574;SOLAR;2021-05-29;24;0.0
3575;SOLAR;2021-05-30;1;0.0
3576;SOLAR;2021-05-30;2;0.0
3577;SOLAR;2021-05-30;3;0.0
3578;SOLAR;2021-05-30;4;0.0
3579;SOLAR;2021-05-30;5;0.0
3580;SOLAR;2021-05-30;6;0.0
3581;SOLAR;2021-05-30;7;0.0
3582;SOLAR;2021-05-30;8;0.0
3583;SOLAR;2021-05-30;9;0.0
3584;SOLAR;2021-05-30;10;12.389
3585;SOLAR;2021-05-30;11;45.706
3586;SOLAR;2021-05-30;12;48.01
3587;SOLAR;2021-05-30;13;47.842
3588;SOLAR;2021-05-30;14;44.334
3589;SOLAR;2021-05-30;15;46.415
3590;SOLAR;2021-05-30;16;44.845
3591;SOLAR;2021-05-30;17;41.727
3592;SOLAR;2021-05-30;18;19.413
3593;SOLAR;2021-05-30;19;35.692
3594;SOLAR;2021-05-30;20;37.398
3595;SOLAR;2021-05-30;21;23.511
3596;SOLAR;2021-05-30;22;5.923
3597;SOLAR;2021-05-30;23;0.0
3598;SOLAR;2021-05-30;24;0.0
3599;SOLAR;2021-05-31;1;0.0
3600;SOLAR;2021-05-31;2;0.0
3601;SOLAR;2021-05-31;3;0.0
3602;SOLAR;2021-05-31;4;0.0
3603;SOLAR;2021-05-31;5;0.0
3604;SOLAR;2021-05-31;6;0.0
3605;SOLAR;2021-05-31;7;0.0
3606;SOLAR;2021-05-31;8;0.0
3607;SOLAR;2021-05-31;9;0.0
3608;SOLAR;2021-05-31;10;0.0
3609;SOLAR;2021-05-31;11;2.567
3610;SOLAR;2021-05-31;12;27.911
3611;SOLAR;2021-05-31;13;44.382
3612;SOLAR;2021-05-31;14;42.979
3613;SOLAR;2021-05-31;15;38.395
3614;SOLAR;2021-05-31;16;17.125
3615;SOLAR;2021-05-31;17;16.503
3616;SOLAR;2021-05-31;18;8.451
3617;SOLAR;2021-05-31;19;0.0
3618;SOLAR;2021-05-31;20;1.626
3619;SOLAR;2021-05-31;21;5.684
3620;SOLAR;2021-05-31;22;0.0
3621;SOLAR;2021-05-31;23;0.0
3622;SOLAR;2021-05-31;24;0.0
3623;SOLAR;2021-06-01;1;0.0
3624;SOLAR;2021-06-01;2;0.0
3625;SOLAR;2021-06-01;3;0.0
3626;SOLAR;2021-06-01;4;0.0
3627;SOLAR;2021-06-01;5;0.0
3628;SOLAR;2021-06-01;6;0.0
3629;SOLAR;2021-06-01;7;0.0
3630;SOLAR;2021-06-01;8;0.0
3631;SOLAR;2021-06-01;9;0.0
3632;SOLAR;2021-06-01;10;0.0
3633;SOLAR;2021-06-01;11;0.0
3634;SOLAR;2021-06-01;12;0.0
3635;SOLAR;2021-06-01;13;0.0
3636;SOLAR;2021-06-01;14;0.0
3637;SOLAR;2021-06-01;15;0.343
3638;SOLAR;2021-06-01;16;16.686
3639;SOLAR;2021-06-01;17;35.278
3640;SOLAR;2021-06-01;18;45.857
3641;SOLAR;2021-06-01;19;47.627
3642;SOLAR;2021-06-01;20;37.127
3643;SOLAR;2021-06-01;21;20.824
3644;SOLAR;2021-06-01;22;7.343
3645;SOLAR;2021-06-01;23;0.0
3646;SOLAR;2021-06-01;24;0.0
3647;SOLAR;2021-06-02;1;0.0
3648;SOLAR;2021-06-02;2;0.0
3649;SOLAR;2021-06-02;3;0.0
3650;SOLAR;2021-06-02;4;0.0
3651;SOLAR;2021-06-02;5;0.0
3652;SOLAR;2021-06-02;6;0.0
3653;SOLAR;2021-06-02;7;0.0
3654;SOLAR;2021-06-02;8;0.0
3655;SOLAR;2021-06-02;9;0.0
3656;SOLAR;2021-06-02;10;14.302
3657;SOLAR;2021-06-02;11;43.92
3658;SOLAR;2021-06-02;12;48.241
3659;SOLAR;2021-06-02;13;48.249
3660;SOLAR;2021-06-02;14;48.257
3661;SOLAR;2021-06-02;15;48.177
3662;SOLAR;2021-06-02;16;48.177
3663;SOLAR;2021-06-02;17;48.241
3664;SOLAR;2021-06-02;18;48.209
3665;SOLAR;2021-06-02;19;48.209
3666;SOLAR;2021-06-02;20;44.374
3667;SOLAR;2021-06-02;21;25.432
3668;SOLAR;2021-06-02;22;8.291
3669;SOLAR;2021-06-02;23;0.0
3670;SOLAR;2021-06-02;24;0.0
3671;SOLAR;2021-06-03;1;0.0
3672;SOLAR;2021-06-03;2;0.0
3673;SOLAR;2021-06-03;3;0.0
3674;SOLAR;2021-06-03;4;0.0
3675;SOLAR;2021-06-03;5;0.0
3676;SOLAR;2021-06-03;6;0.0
3677;SOLAR;2021-06-03;7;0.0
3678;SOLAR;2021-06-03;8;0.0
3679;SOLAR;2021-06-03;9;1.1
3680;SOLAR;2021-06-03;10;31.826
3681;SOLAR;2021-06-03;11;47.946
3682;SOLAR;2021-06-03;12;48.297
3683;SOLAR;2021-06-03;13;48.336
3684;SOLAR;2021-06-03;14;48.265
3685;SOLAR;2021-06-03;15;48.153
3686;SOLAR;2021-06-03;16;48.185
3687;SOLAR;2021-06-03;17;48.209
3688;SOLAR;2021-06-03;18;43.306
3689;SOLAR;2021-06-03;19;45.06
3690;SOLAR;2021-06-03;20;43.362
3691;SOLAR;2021-06-03;21;26.62
3692;SOLAR;2021-06-03;22;9.256
3693;SOLAR;2021-06-03;23;0.0
3694;SOLAR;2021-06-03;24;0.0
3695;SOLAR;2021-06-04;1;0.0
3696;SOLAR;2021-06-04;2;0.0
3697;SOLAR;2021-06-04;3;0.0
3698;SOLAR;2021-06-04;4;0.0
3699;SOLAR;2021-06-04;5;0.0
3700;SOLAR;2021-06-04;6;0.0
3701;SOLAR;2021-06-04;7;0.0
3702;SOLAR;2021-06-04;8;0.0
3703;SOLAR;2021-06-04;9;1.913
3704;SOLAR;2021-06-04;10;37.223
3705;SOLAR;2021-06-04;11;48.297
3706;SOLAR;2021-06-04;12;48.257
3707;SOLAR;2021-06-04;13;48.321
3708;SOLAR;2021-06-04;14;48.249
3709;SOLAR;2021-06-04;15;48.193
3710;SOLAR;2021-06-04;16;48.185
3711;SOLAR;2021-06-04;17;46.702
3712;SOLAR;2021-06-04;18;34.959
3713;SOLAR;2021-06-04;19;38.658
3714;SOLAR;2021-06-04;20;26.062
3715;SOLAR;2021-06-04;21;26.173
3716;SOLAR;2021-06-04;22;6.601
3717;SOLAR;2021-06-04;23;0.0
3718;SOLAR;2021-06-04;24;0.0
3719;SOLAR;2021-06-05;1;0.0
3720;SOLAR;2021-06-05;2;0.0
3721;SOLAR;2021-06-05;3;0.0
3722;SOLAR;2021-06-05;4;0.0
3723;SOLAR;2021-06-05;5;0.0
3724;SOLAR;2021-06-05;6;0.0
3725;SOLAR;2021-06-05;7;0.0
3726;SOLAR;2021-06-05;8;0.0
3727;SOLAR;2021-06-05;9;0.048
3728;SOLAR;2021-06-05;10;28.374
3729;SOLAR;2021-06-05;11;40.715
3730;SOLAR;2021-06-05;12;14.988
3731;SOLAR;2021-06-05;13;23.12
3732;SOLAR;2021-06-05;14;27.616
3733;SOLAR;2021-06-05;15;19.158
3734;SOLAR;2021-06-05;16;4.178
3735;SOLAR;2021-06-05;17;1.985
3736;SOLAR;2021-06-05;18;5.692
3737;SOLAR;2021-06-05;19;0.0
3738;SOLAR;2021-06-05;20;0.0
3739;SOLAR;2021-06-05;21;0.0
3740;SOLAR;2021-06-05;22;0.0
3741;SOLAR;2021-06-05;23;0.0
3742;SOLAR;2021-06-05;24;0.0
3743;SOLAR;2021-06-06;1;0.0
3744;SOLAR;2021-06-06;2;0.0
3745;SOLAR;2021-06-06;3;0.0
3746;SOLAR;2021-06-06;4;0.0
3747;SOLAR;2021-06-06;5;0.0
3748;SOLAR;2021-06-06;6;0.0
3749;SOLAR;2021-06-06;7;0.0
3750;SOLAR;2021-06-06;8;0.0
3751;SOLAR;2021-06-06;9;0.805
3752;SOLAR;2021-06-06;10;31.387
3753;SOLAR;2021-06-06;11;48.249
3754;SOLAR;2021-06-06;12;48.313
3755;SOLAR;2021-06-06;13;48.289
3756;SOLAR;2021-06-06;14;48.209
3757;SOLAR;2021-06-06;15;48.169
3758;SOLAR;2021-06-06;16;48.169
3759;SOLAR;2021-06-06;17;48.177
3760;SOLAR;2021-06-06;18;48.169
3761;SOLAR;2021-06-06;19;48.145
3762;SOLAR;2021-06-06;20;46.28
3763;SOLAR;2021-06-06;21;28.916
3764;SOLAR;2021-06-06;22;10.356
3765;SOLAR;2021-06-06;23;0.0
3766;SOLAR;2021-06-06;24;0.0
3767;SOLAR;2021-06-07;1;0.0
3768;SOLAR;2021-06-07;2;0.0
3769;SOLAR;2021-06-07;3;0.0
3770;SOLAR;2021-06-07;4;0.0
3771;SOLAR;2021-06-07;5;0.0
3772;SOLAR;2021-06-07;6;0.0
3773;SOLAR;2021-06-07;7;0.0
3774;SOLAR;2021-06-07;8;0.0
3775;SOLAR;2021-06-07;9;3.58
3776;SOLAR;2021-06-07;10;38.419
3777;SOLAR;2021-06-07;11;48.233
3778;SOLAR;2021-06-07;12;48.217
3779;SOLAR;2021-06-07;13;48.177
3780;SOLAR;2021-06-07;14;48.249
3781;SOLAR;2021-06-07;15;48.161
3782;SOLAR;2021-06-07;16;48.153
3783;SOLAR;2021-06-07;17;48.193
3784;SOLAR;2021-06-07;18;48.121
3785;SOLAR;2021-06-07;19;48.185
3786;SOLAR;2021-06-07;20;46.383
3787;SOLAR;2021-06-07;21;26.963
3788;SOLAR;2021-06-07;22;9.399
3789;SOLAR;2021-06-07;23;0.0
3790;SOLAR;2021-06-07;24;0.0
3791;SOLAR;2021-06-08;1;0.0
3792;SOLAR;2021-06-08;2;0.0
3793;SOLAR;2021-06-08;3;0.0
3794;SOLAR;2021-06-08;4;0.0
3795;SOLAR;2021-06-08;5;0.0
3796;SOLAR;2021-06-08;6;0.0
3797;SOLAR;2021-06-08;7;0.0
3798;SOLAR;2021-06-08;8;0.0
3799;SOLAR;2021-06-08;9;1.69
3800;SOLAR;2021-06-08;10;33.93
3801;SOLAR;2021-06-08;11;48.026
3802;SOLAR;2021-06-08;12;48.281
3803;SOLAR;2021-06-08;13;48.265
3804;SOLAR;2021-06-08;14;48.177
3805;SOLAR;2021-06-08;15;48.153
3806;SOLAR;2021-06-08;16;48.129
3807;SOLAR;2021-06-08;17;48.113
3808;SOLAR;2021-06-08;18;48.153
3809;SOLAR;2021-06-08;19;48.137
3810;SOLAR;2021-06-08;20;46.495
3811;SOLAR;2021-06-08;21;29.825
3812;SOLAR;2021-06-08;22;10.723
3813;SOLAR;2021-06-08;23;0.0
3814;SOLAR;2021-06-08;24;0.0
3815;SOLAR;2021-06-09;1;0.0
3816;SOLAR;2021-06-09;2;0.0
3817;SOLAR;2021-06-09;3;0.0
3818;SOLAR;2021-06-09;4;0.0
3819;SOLAR;2021-06-09;5;0.0
3820;SOLAR;2021-06-09;6;0.0
3821;SOLAR;2021-06-09;7;0.0
3822;SOLAR;2021-06-09;8;0.0
3823;SOLAR;2021-06-09;9;1.419
3824;SOLAR;2021-06-09;10;32.591
3825;SOLAR;2021-06-09;11;48.01
3826;SOLAR;2021-06-09;12;48.273
3827;SOLAR;2021-06-09;13;48.249
3828;SOLAR;2021-06-09;14;48.177
3829;SOLAR;2021-06-09;15;47.396
3830;SOLAR;2021-06-09;16;47.212
3831;SOLAR;2021-06-09;17;48.113
3832;SOLAR;2021-06-09;18;48.129
3833;SOLAR;2021-06-09;19;48.034
3834;SOLAR;2021-06-09;20;34.863
3835;SOLAR;2021-06-09;21;22.418
3836;SOLAR;2021-06-09;22;5.589
3837;SOLAR;2021-06-09;23;0.0
3838;SOLAR;2021-06-09;24;0.0
3839;SOLAR;2021-06-10;1;0.0
3840;SOLAR;2021-06-10;2;0.0
3841;SOLAR;2021-06-10;3;0.0
3842;SOLAR;2021-06-10;4;0.0
3843;SOLAR;2021-06-10;5;0.0
3844;SOLAR;2021-06-10;6;0.0
3845;SOLAR;2021-06-10;7;0.0
3846;SOLAR;2021-06-10;8;0.0
3847;SOLAR;2021-06-10;9;0.024
3848;SOLAR;2021-06-10;10;24.316
3849;SOLAR;2021-06-10;11;45.793
3850;SOLAR;2021-06-10;12;46.901
3851;SOLAR;2021-06-10;13;48.257
3852;SOLAR;2021-06-10;14;48.113
3853;SOLAR;2021-06-10;15;48.137
3854;SOLAR;2021-06-10;16;48.113
3855;SOLAR;2021-06-10;17;48.105
3856;SOLAR;2021-06-10;18;48.081
3857;SOLAR;2021-06-10;19;45.642
3858;SOLAR;2021-06-10;20;33.157
3859;SOLAR;2021-06-10;21;17.276
3860;SOLAR;2021-06-10;22;3.317
3861;SOLAR;2021-06-10;23;0.0
3862;SOLAR;2021-06-10;24;0.0
3863;SOLAR;2021-06-11;1;0.0
3864;SOLAR;2021-06-11;2;0.0
3865;SOLAR;2021-06-11;3;0.0
3866;SOLAR;2021-06-11;4;0.0
3867;SOLAR;2021-06-11;5;0.0
3868;SOLAR;2021-06-11;6;0.0
3869;SOLAR;2021-06-11;7;0.0
3870;SOLAR;2021-06-11;8;0.0
3871;SOLAR;2021-06-11;9;0.0
3872;SOLAR;2021-06-11;10;18.839
3873;SOLAR;2021-06-11;11;45.602
3874;SOLAR;2021-06-11;12;48.336
3875;SOLAR;2021-06-11;13;48.273
3876;SOLAR;2021-06-11;14;48.185
3877;SOLAR;2021-06-11;15;48.201
3878;SOLAR;2021-06-11;16;47.914
3879;SOLAR;2021-06-11;17;48.225
3880;SOLAR;2021-06-11;18;47.204
3881;SOLAR;2021-06-11;19;44.374
3882;SOLAR;2021-06-11;20;36.513
3883;SOLAR;2021-06-11;21;22.713
3884;SOLAR;2021-06-11;22;4.927
3885;SOLAR;2021-06-11;23;0.0
3886;SOLAR;2021-06-11;24;0.0
3887;SOLAR;2021-06-12;1;0.0
3888;SOLAR;2021-06-12;2;0.0
3889;SOLAR;2021-06-12;3;0.0
3890;SOLAR;2021-06-12;4;0.0
3891;SOLAR;2021-06-12;5;0.0
3892;SOLAR;2021-06-12;6;0.0
3893;SOLAR;2021-06-12;7;0.0
3894;SOLAR;2021-06-12;8;0.0
3895;SOLAR;2021-06-12;9;1.682
3896;SOLAR;2021-06-12;10;29.984
3897;SOLAR;2021-06-12;11;45.929
3898;SOLAR;2021-06-12;12;48.193
3899;SOLAR;2021-06-12;13;42.086
3900;SOLAR;2021-06-12;14;35.318
3901;SOLAR;2021-06-12;15;40.834
3902;SOLAR;2021-06-12;16;42.134
3903;SOLAR;2021-06-12;17;22.163
3904;SOLAR;2021-06-12;18;8.347
3905;SOLAR;2021-06-12;19;0.016
3906;SOLAR;2021-06-12;20;0.0
3907;SOLAR;2021-06-12;21;0.0
3908;SOLAR;2021-06-12;22;0.0
3909;SOLAR;2021-06-12;23;0.0
3910;SOLAR;2021-06-12;24;0.0
3911;SOLAR;2021-06-13;1;0.0
3912;SOLAR;2021-06-13;2;0.0
3913;SOLAR;2021-06-13;3;0.0
3914;SOLAR;2021-06-13;4;0.0
3915;SOLAR;2021-06-13;5;0.0
3916;SOLAR;2021-06-13;6;0.0
3917;SOLAR;2021-06-13;7;0.0
3918;SOLAR;2021-06-13;8;0.0
3919;SOLAR;2021-06-13;9;0.0
3920;SOLAR;2021-06-13;10;0.0
3921;SOLAR;2021-06-13;11;0.032
3922;SOLAR;2021-06-13;12;17.946
3923;SOLAR;2021-06-13;13;46.591
3924;SOLAR;2021-06-13;14;48.065
3925;SOLAR;2021-06-13;15;34.018
3926;SOLAR;2021-06-13;16;34.496
3927;SOLAR;2021-06-13;17;25.408
3928;SOLAR;2021-06-13;18;46.112
3929;SOLAR;2021-06-13;19;47.699
3930;SOLAR;2021-06-13;20;40.85
3931;SOLAR;2021-06-13;21;22.634
3932;SOLAR;2021-06-13;22;3.891
3933;SOLAR;2021-06-13;23;0.0
3934;SOLAR;2021-06-13;24;0.0
3935;SOLAR;2021-06-14;1;0.0
3936;SOLAR;2021-06-14;2;0.0
3937;SOLAR;2021-06-14;3;0.0
3938;SOLAR;2021-06-14;4;0.0
3939;SOLAR;2021-06-14;5;0.0
3940;SOLAR;2021-06-14;6;0.0
3941;SOLAR;2021-06-14;7;0.0
3942;SOLAR;2021-06-14;8;0.0
3943;SOLAR;2021-06-14;9;0.0
3944;SOLAR;2021-06-14;10;16.264
3945;SOLAR;2021-06-14;11;43.107
3946;SOLAR;2021-06-14;12;48.209
3947;SOLAR;2021-06-14;13;48.217
3948;SOLAR;2021-06-14;14;48.177
3949;SOLAR;2021-06-14;15;48.169
3950;SOLAR;2021-06-14;16;48.193
3951;SOLAR;2021-06-14;17;48.209
3952;SOLAR;2021-06-14;18;48.201
3953;SOLAR;2021-06-14;19;48.201
3954;SOLAR;2021-06-14;20;47.46
3955;SOLAR;2021-06-14;21;30.702
3956;SOLAR;2021-06-14;22;10.627
3957;SOLAR;2021-06-14;23;0.0
3958;SOLAR;2021-06-14;24;0.0
3959;SOLAR;2021-06-15;1;0.0
3960;SOLAR;2021-06-15;2;0.0
3961;SOLAR;2021-06-15;3;0.0
3962;SOLAR;2021-06-15;4;0.0
3963;SOLAR;2021-06-15;5;0.0
3964;SOLAR;2021-06-15;6;0.0
3965;SOLAR;2021-06-15;7;0.0
3966;SOLAR;2021-06-15;8;0.0
3967;SOLAR;2021-06-15;9;0.0
3968;SOLAR;2021-06-15;10;13.019
3969;SOLAR;2021-06-15;11;33.133
3970;SOLAR;2021-06-15;12;14.199
3971;SOLAR;2021-06-15;13;3.635
3972;SOLAR;2021-06-15;14;0.0
3973;SOLAR;2021-06-15;15;0.0
3974;SOLAR;2021-06-15;16;1.523
3975;SOLAR;2021-06-15;17;5.692
3976;SOLAR;2021-06-15;18;30.518
3977;SOLAR;2021-06-15;19;13.88
3978;SOLAR;2021-06-15;20;4.154
3979;SOLAR;2021-06-15;21;3.42
3980;SOLAR;2021-06-15;22;0.0
3981;SOLAR;2021-06-15;23;0.0
3982;SOLAR;2021-06-15;24;0.0
3983;SOLAR;2021-06-16;1;0.0
3984;SOLAR;2021-06-16;2;0.0
3985;SOLAR;2021-06-16;3;0.0
3986;SOLAR;2021-06-16;4;0.0
3987;SOLAR;2021-06-16;5;0.0
3988;SOLAR;2021-06-16;6;0.0
3989;SOLAR;2021-06-16;7;0.0
3990;SOLAR;2021-06-16;8;0.0
3991;SOLAR;2021-06-16;9;0.0
3992;SOLAR;2021-06-16;10;0.239
3993;SOLAR;2021-06-16;11;10.197
3994;SOLAR;2021-06-16;12;21.996
3995;SOLAR;2021-06-16;13;8.124
3996;SOLAR;2021-06-16;14;19.556
3997;SOLAR;2021-06-16;15;45.769
3998;SOLAR;2021-06-16;16;44.884
3999;SOLAR;2021-06-16;17;26.979
4000;SOLAR;2021-06-16;18;35.74
4001;SOLAR;2021-06-16;19;44.884
4002;SOLAR;2021-06-16;20;20.138
4003;SOLAR;2021-06-16;21;18.36
4004;SOLAR;2021-06-16;22;7.988
4005;SOLAR;2021-06-16;23;0.0
4006;SOLAR;2021-06-16;24;0.0
4007;SOLAR;2021-06-17;1;0.0
4008;SOLAR;2021-06-17;2;0.0
4009;SOLAR;2021-06-17;3;0.0
4010;SOLAR;2021-06-17;4;0.0
4011;SOLAR;2021-06-17;5;0.0
4012;SOLAR;2021-06-17;6;0.0
4013;SOLAR;2021-06-17;7;0.0
4014;SOLAR;2021-06-17;8;0.0
4015;SOLAR;2021-06-17;9;0.0
4016;SOLAR;2021-06-17;10;0.0
4017;SOLAR;2021-06-17;11;0.0
4018;SOLAR;2021-06-17;12;0.0
4019;SOLAR;2021-06-17;13;0.0
4020;SOLAR;2021-06-17;14;0.0
4021;SOLAR;2021-06-17;15;0.0
4022;SOLAR;2021-06-17;16;0.064
4023;SOLAR;2021-06-17;17;17.986
4024;SOLAR;2021-06-17;18;38.65
4025;SOLAR;2021-06-17;19;5.852
4026;SOLAR;2021-06-17;20;0.0
4027;SOLAR;2021-06-17;21;0.0
4028;SOLAR;2021-06-17;22;0.0
4029;SOLAR;2021-06-17;23;0.0
4030;SOLAR;2021-06-17;24;0.0
4031;SOLAR;2021-06-18;1;0.0
4032;SOLAR;2021-06-18;2;0.0
4033;SOLAR;2021-06-18;3;0.0
4034;SOLAR;2021-06-18;4;0.0
4035;SOLAR;2021-06-18;5;0.0
4036;SOLAR;2021-06-18;6;0.0
4037;SOLAR;2021-06-18;7;0.0
4038;SOLAR;2021-06-18;8;0.0
4039;SOLAR;2021-06-18;9;0.0
4040;SOLAR;2021-06-18;10;0.0
4041;SOLAR;2021-06-18;11;0.12
4042;SOLAR;2021-06-18;12;0.901
4043;SOLAR;2021-06-18;13;0.128
4044;SOLAR;2021-06-18;14;0.694
4045;SOLAR;2021-06-18;15;0.0
4046;SOLAR;2021-06-18;16;0.0
4047;SOLAR;2021-06-18;17;0.0
4048;SOLAR;2021-06-18;18;0.159
4049;SOLAR;2021-06-18;19;13.394
4050;SOLAR;2021-06-18;20;3.237
4051;SOLAR;2021-06-18;21;0.0
4052;SOLAR;2021-06-18;22;0.0
4053;SOLAR;2021-06-18;23;0.0
4054;SOLAR;2021-06-18;24;0.0
4055;SOLAR;2021-06-19;1;0.0
4056;SOLAR;2021-06-19;2;0.0
4057;SOLAR;2021-06-19;3;0.0
4058;SOLAR;2021-06-19;4;0.0
4059;SOLAR;2021-06-19;5;0.0
4060;SOLAR;2021-06-19;6;0.0
4061;SOLAR;2021-06-19;7;0.0
4062;SOLAR;2021-06-19;8;0.0
4063;SOLAR;2021-06-19;9;0.0
4064;SOLAR;2021-06-19;10;0.0
4065;SOLAR;2021-06-19;11;0.0
4066;SOLAR;2021-06-19;12;8.212
4067;SOLAR;2021-06-19;13;13.513
4068;SOLAR;2021-06-19;14;43.099
4069;SOLAR;2021-06-19;15;41.337
4070;SOLAR;2021-06-19;16;35.206
4071;SOLAR;2021-06-19;17;40.866
4072;SOLAR;2021-06-19;18;48.026
4073;SOLAR;2021-06-19;19;43.154
4074;SOLAR;2021-06-19;20;47.109
4075;SOLAR;2021-06-19;21;33.978
4076;SOLAR;2021-06-19;22;13.928
4077;SOLAR;2021-06-19;23;0.136
4078;SOLAR;2021-06-19;24;0.0
4079;SOLAR;2021-06-20;1;0.0
4080;SOLAR;2021-06-20;2;0.0
4081;SOLAR;2021-06-20;3;0.0
4082;SOLAR;2021-06-20;4;0.0
4083;SOLAR;2021-06-20;5;0.0
4084;SOLAR;2021-06-20;6;0.0
4085;SOLAR;2021-06-20;7;0.0
4086;SOLAR;2021-06-20;8;0.0
4087;SOLAR;2021-06-20;9;0.0
4088;SOLAR;2021-06-20;10;0.0
4089;SOLAR;2021-06-20;11;0.0
4090;SOLAR;2021-06-20;12;0.0
4091;SOLAR;2021-06-20;13;0.0
4092;SOLAR;2021-06-20;14;0.0
4093;SOLAR;2021-06-20;15;0.0
4094;SOLAR;2021-06-20;16;0.0
4095;SOLAR;2021-06-20;17;0.0
4096;SOLAR;2021-06-20;18;0.0
4097;SOLAR;2021-06-20;19;0.0
4098;SOLAR;2021-06-20;20;0.0
4099;SOLAR;2021-06-20;21;0.0
4100;SOLAR;2021-06-20;22;0.0
4101;SOLAR;2021-06-20;23;0.0
4102;SOLAR;2021-06-20;24;0.0
4103;SOLAR;2021-06-21;1;0.0
4104;SOLAR;2021-06-21;2;0.0
4105;SOLAR;2021-06-21;3;0.0
4106;SOLAR;2021-06-21;4;0.0
4107;SOLAR;2021-06-21;5;0.0
4108;SOLAR;2021-06-21;6;0.0
4109;SOLAR;2021-06-21;7;0.0
4110;SOLAR;2021-06-21;8;0.0
4111;SOLAR;2021-06-21;9;0.0
4112;SOLAR;2021-06-21;10;0.0
4113;SOLAR;2021-06-21;11;0.0
4114;SOLAR;2021-06-21;12;0.0
4115;SOLAR;2021-06-21;13;0.016
4116;SOLAR;2021-06-21;14;3.38
4117;SOLAR;2021-06-21;15;4.473
4118;SOLAR;2021-06-21;16;0.0
4119;SOLAR;2021-06-21;17;0.0
4120;SOLAR;2021-06-21;18;0.0
4121;SOLAR;2021-06-21;19;0.0
4122;SOLAR;2021-06-21;20;4.01
4123;SOLAR;2021-06-21;21;4.01
4124;SOLAR;2021-06-21;22;0.239
4125;SOLAR;2021-06-21;23;0.0
4126;SOLAR;2021-06-21;24;0.0
4127;SOLAR;2021-06-22;1;0.0
4128;SOLAR;2021-06-22;2;0.0
4129;SOLAR;2021-06-22;3;0.0
4130;SOLAR;2021-06-22;4;0.0
4131;SOLAR;2021-06-22;5;0.0
4132;SOLAR;2021-06-22;6;0.0
4133;SOLAR;2021-06-22;7;0.0
4134;SOLAR;2021-06-22;8;0.0
4135;SOLAR;2021-06-22;9;0.0
4136;SOLAR;2021-06-22;10;0.0
4137;SOLAR;2021-06-22;11;6.896
4138;SOLAR;2021-06-22;12;42.102
4139;SOLAR;2021-06-22;13;48.36
4140;SOLAR;2021-06-22;14;48.344
4141;SOLAR;2021-06-22;15;48.313
4142;SOLAR;2021-06-22;16;37.797
4143;SOLAR;2021-06-22;17;32.495
4144;SOLAR;2021-06-22;18;22.777
4145;SOLAR;2021-06-22;19;5.278
4146;SOLAR;2021-06-22;20;28.358
4147;SOLAR;2021-06-22;21;31.204
4148;SOLAR;2021-06-22;22;9.391
4149;SOLAR;2021-06-22;23;0.0
4150;SOLAR;2021-06-22;24;0.0
4151;SOLAR;2021-06-23;1;0.0
4152;SOLAR;2021-06-23;2;0.0
4153;SOLAR;2021-06-23;3;0.0
4154;SOLAR;2021-06-23;4;0.0
4155;SOLAR;2021-06-23;5;0.0
4156;SOLAR;2021-06-23;6;0.0
4157;SOLAR;2021-06-23;7;0.0
4158;SOLAR;2021-06-23;8;0.0
4159;SOLAR;2021-06-23;9;3.715
4160;SOLAR;2021-06-23;10;41.903
4161;SOLAR;2021-06-23;11;48.336
4162;SOLAR;2021-06-23;12;48.321
4163;SOLAR;2021-06-23;13;48.313
4164;SOLAR;2021-06-23;14;48.257
4165;SOLAR;2021-06-23;15;48.177
4166;SOLAR;2021-06-23;16;46.136
4167;SOLAR;2021-06-23;17;48.225
4168;SOLAR;2021-06-23;18;48.241
4169;SOLAR;2021-06-23;19;46.216
4170;SOLAR;2021-06-23;20;33.604
4171;SOLAR;2021-06-23;21;20.776
4172;SOLAR;2021-06-23;22;11.456
4173;SOLAR;2021-06-23;23;0.08
4174;SOLAR;2021-06-23;24;0.0
4175;SOLAR;2021-06-24;1;0.0
4176;SOLAR;2021-06-24;2;0.0
4177;SOLAR;2021-06-24;3;0.0
4178;SOLAR;2021-06-24;4;0.0
4179;SOLAR;2021-06-24;5;0.0
4180;SOLAR;2021-06-24;6;0.0
4181;SOLAR;2021-06-24;7;0.0
4182;SOLAR;2021-06-24;8;0.0
4183;SOLAR;2021-06-24;9;3.93
